Monthly_Income,Existing_EMI,Var1,Loan_Amount,Loan_Period,Loan_Info_Missing,Age,Age_Missing,DTI,Log_Income,Loan_to_Income,EMI_Zero_Flag,Gender,City_Category,Employer_Category1,Employer_Category2,Customer_Existing_Primary_Bank_Code,Primary_Bank_Type,Source,Source_Category,City_Code,Age_Bin,Approved
2400.0,220.0,4,31000.0,4.0,1,27.0,0,0.09166666628472221,7.783640596221253,12.916666612847221,0,0,0,0,3,4,1,6,4,5,1,0
26000.0,2500.0,10,100000.0,5.0,0,27.0,0,0.09615384611686391,10.165890277802454,3.8461538446745562,0,1,0,1,1,0,1,0,1,1,1,0
9780.0,0.0,10,31000.0,4.0,1,27.0,0,0.0,9.188197007290492,3.1697341480882066,1,0,0,1,3,1,1,6,1,0,1,0
7000.0,0.0,7,91000.0,3.0,0,31.0,0,0.0,8.853808274977197,12.999999981428571,1,1,0,1,3,1,1,6,5,3,1,0
5450.0,1000.0,10,31000.0,4.0,1,32.0,0,0.1834862381954381,8.603554357064281,5.6880733840585815,0,0,0,1,3,1,1,7,1,1,1,0
1950.0,138.7,0,31000.0,4.0,1,34.0,0,0.0711282047634451,7.576097340623111,15.897435815910585,0,0,0,2,3,0,1,0,1,1,1,0
4000.0,0.0,4,70000.0,5.0,0,24.0,0,0.0,8.294299608857235,17.49999995625,1,1,0,2,3,0,1,15,2,1,0,0
2150.0,1413.7,0,31000.0,4.0,1,34.0,0,0.6575348806626284,7.67368812926773,14.418604584099512,0,0,0,2,3,0,1,0,1,1,1,0
2150.0,1413.7,0,31000.0,4.0,1,34.0,0,0.6575348806626284,7.67368812926773,14.418604584099512,0,0,0,2,3,0,1,0,1,1,1,0
3850.0,0.0,10,50000.0,3.0,0,27.0,0,0.0,8.25608813381491,12.987012953280486,1,1,0,2,3,4,1,6,1,1,1,0
1520.0,0.0,0,31000.0,4.0,1,50.0,0,0.0,7.327123292259293,20.394736707929365,1,0,0,1,3,3,1,6,2,3,3,0
920.0,400.0,0,31000.0,4.0,1,24.0,0,0.4347826039697543,6.825460036255307,33.695651807655956,0,0,2,0,3,2,0,6,1,25,0,0
6000.0,2800.0,0,31000.0,4.0,1,36.0,0,0.4666666658888889,8.699681400989514,5.166666658055556,0,0,0,0,3,1,1,6,4,3,2,0
1600.0,0.0,2,37000.0,5.0,0,27.0,0,0.0,7.3783837129967145,23.12499985546875,1,1,2,1,2,0,1,6,2,32,1,0
6000.0,2800.0,0,31000.0,4.0,1,36.0,0,0.4666666658888889,8.699681400989514,5.166666658055556,0,0,0,0,3,1,1,6,4,3,2,0
1530.0,0.0,0,31000.0,4.0,1,26.0,0,0.0,7.333676395657684,20.261437776069034,1,0,0,1,3,9,0,6,2,2,1,0
2178.6,0.0,4,34000.0,5.0,0,27.0,0,0.0,7.686896652708943,15.606352631936323,1,1,1,2,0,0,1,6,2,12,1,0
3.5,0.0,0,31000.0,4.0,1,33.0,0,0.0,1.5040773967762742,100.0,1,0,0,2,1,0,1,6,2,5,1,0
26000.0,700.0,10,150000.0,5.0,0,42.0,0,0.026923076912721895,10.165890277802454,5.769230767011835,0,1,0,0,3,35,0,6,1,6,2,0
5300.0,2150.0,0,31000.0,4.0,1,26.0,0,0.4056603765930937,8.575650760987806,5.84905659273763,0,0,0,2,3,20,1,7,1,1,1,0
3500.0,500.0,7,10000.0,2.0,0,41.0,0,0.1428571424489796,8.160803920954665,2.8571428489795916,0,1,0,0,3,2,0,25,1,4,2,0
2600.0,300.0,7,10000.0,3.0,0,26.0,0,0.1153846149408284,7.8636512654486515,3.8461538313609465,0,1,0,0,3,1,1,6,1,4,1,0
4500.0,0.0,10,80000.0,3.0,0,25.0,0,0.0,8.412054873292933,17.777777738271606,1,1,1,1,3,3,1,0,1,15,1,0
4350.0,1330.0,10,30000.0,5.0,0,31.0,0,0.30574712573391466,8.37816098272068,6.8965517082837895,0,1,0,1,3,0,1,6,1,1,1,0
24000.0,0.0,7,120000.0,3.0,0,30.0,0,0.0,10.085850775128717,4.9999999979166665,1,1,0,2,2,2,0,6,2,4,1,0
3500.0,0.0,7,50000.0,5.0,0,22.0,0,0.0,8.160803920954665,14.285714244897958,1,1,0,0,3,12,0,6,1,2,0,0
9550.0,0.0,10,100000.0,4.0,0,32.0,0,0.0,9.164401140034737,10.471204177517064,1,1,0,1,1,4,1,6,4,1,1,0
3100.0,0.0,10,20000.0,3.0,0,23.0,0,0.0,8.03947991910045,6.451612882414151,1,1,0,0,3,0,1,0,4,5,0,0
1800.0,450.0,0,31000.0,4.0,1,27.0,0,0.24999999861111113,7.496097345175956,17.222222126543212,0,0,0,0,3,3,1,6,1,1,1,0
7000.0,700.0,10,31000.0,4.0,1,33.0,0,0.09999999985714286,8.853808274977197,4.428571422244898,0,0,0,0,3,0,1,6,4,1,1,0
1600.0,1000.0,0,31000.0,4.0,1,30.0,0,0.62499999609375,7.3783837129967145,19.37499987890625,0,0,0,0,3,17,0,6,4,3,1,0
1500.0,0.0,0,31000.0,4.0,1,25.0,0,0.0,7.313886831633462,20.66666652888889,1,0,0,0,3,3,1,6,1,0,1,0
3600.0,0.0,7,50000.0,5.0,0,29.0,0,0.0,8.188966863648876,13.888888850308641,1,1,0,0,3,0,1,6,4,4,1,0
3600.0,0.0,4,58000.0,5.0,0,29.0,0,0.0,8.188966863648876,16.111111066358024,1,1,2,2,3,2,0,15,2,28,1,0
1900.0,0.0,2,30000.0,5.0,0,51.0,0,0.0,7.550135342488429,15.789473601108034,1,1,0,0,3,33,0,6,1,1,3,0
2300.0,0.0,4,33000.0,5.0,0,26.0,0,0.0,7.741099090035366,14.347826024574669,1,1,0,0,0,2,0,6,2,0,1,0
1500.0,414.9,2,13000.0,3.0,0,27.0,0,0.276599998156,7.313886831633462,8.666666608888889,0,1,2,2,3,1,1,6,1,150,1,0
5900.0,2000.0,10,30000.0,5.0,0,36.0,0,0.3389830502729101,8.682877107057168,5.084745754093651,0,0,0,0,4,0,1,6,4,3,2,0
2500.0,500.0,7,5000.0,1.0,0,24.0,0,0.1999999992,7.824445930877619,1.9999999919999998,0,1,0,0,3,51,2,6,1,2,0,0
1300.0,0.0,0,31000.0,4.0,1,35.0,0,0.0,7.170888478512505,23.846153662721896,1,0,0,0,3,3,1,6,5,2,2,0
2500.0,0.0,7,50000.0,4.0,0,41.0,0,0.0,7.824445930877619,19.999999919999997,1,1,0,0,3,51,2,6,4,3,2,0
7500.0,1012.4,10,100000.0,4.0,0,40.0,0,0.13498666648668445,8.922791623969637,13.333333315555556,0,1,0,2,3,3,1,15,1,3,2,0
7050.0,2000.0,10,20000.0,2.0,0,36.0,0,0.28368794286001714,8.860924729719041,2.836879428600171,0,1,0,1,3,3,1,6,1,4,2,0
1800.0,300.0,2,11000.0,3.0,0,25.0,0,0.16666666574074074,7.496097345175956,6.111111077160494,0,1,0,0,3,51,2,6,1,24,1,0
3500.0,0.0,7,54000.0,5.0,0,51.0,0,0.0,8.160803920954665,15.428571384489794,1,1,1,0,3,2,0,6,2,12,3,0
12000.0,0.0,7,150000.0,5.0,0,35.0,0,0.0,9.392745258631441,12.499999989583333,1,1,0,1,3,25,1,6,2,4,2,0
3300.0,860.0,7,20000.0,5.0,0,25.0,0,0.26060605981634527,8.101980731853192,6.060606042240587,0,1,2,0,3,2,0,6,4,69,1,0
4000.0,0.0,7,48000.0,3.0,0,27.0,0,0.0,8.294299608857235,11.99999997,1,1,0,2,3,1,1,6,2,2,1,0
1350.0,0.0,0,31000.0,4.0,1,26.0,0,0.0,7.208600337960199,22.962962792866943,1,0,0,1,3,4,1,15,1,5,1,0
2578.4,278.5,7,31000.0,4.0,1,34.0,0,0.10801272064841481,7.855312092730291,12.022959928548866,0,0,0,0,3,39,1,7,1,6,1,0
5900.0,1600.0,10,50000.0,4.0,0,32.0,0,0.2711864402183281,8.682877107057168,8.474576256822752,0,0,0,1,3,0,1,6,1,11,1,0
2500.0,0.0,4,36000.0,5.0,0,24.0,0,0.0,7.824445930877619,14.3999999424,1,1,0,0,3,3,1,6,2,0,0,0
1350.0,183.1,0,31000.0,4.0,1,25.0,0,0.13562962862496572,7.208600337960199,22.962962792866943,0,0,0,2,3,0,1,6,1,3,1,0
4000.0,500.0,7,30000.0,2.0,0,45.0,0,0.12499999968749999,8.294299608857235,7.499999981249999,0,1,2,0,3,0,1,6,1,188,3,0
2400.0,0.0,4,38000.0,5.0,0,30.0,0,0.0,7.783640596221253,15.83333326736111,1,1,1,2,0,2,0,6,2,46,1,0
5900.0,1962.0,10,30000.0,5.0,0,36.0,0,0.3325423723177248,8.682877107057168,5.084745754093651,0,1,0,2,3,1,1,6,1,1,2,0
4900.0,700.0,10,20000.0,5.0,0,28.0,0,0.14285714256559767,8.497194544909547,4.0816326447313624,0,1,0,0,3,1,1,15,1,0,1,0
1600.0,0.0,0,31000.0,4.0,1,24.0,0,0.0,7.3783837129967145,19.37499987890625,1,0,0,1,2,0,1,6,1,2,0,0
1300.0,400.0,0,31000.0,4.0,1,27.0,0,0.30769230532544384,7.170888478512505,23.846153662721896,0,0,1,2,1,3,1,6,1,8,1,0
1700.0,0.0,0,31000.0,4.0,1,25.0,0,0.0,7.438971592395862,18.235294010380624,1,0,0,1,3,2,0,6,2,1,1,0
2800.0,366.9,7,10000.0,5.0,0,23.0,0,0.13103571381772958,7.937731775260109,3.5714285586734693,0,1,0,1,3,0,1,6,1,2,0,0
2520.0,0.0,4,38000.0,5.0,0,30.0,0,0.0,7.83241092718792,15.079365019526328,1,1,0,1,3,10,1,15,2,5,1,0
4900.0,0.0,10,50000.0,3.0,0,33.0,0,0.0,8.497194544909547,10.204081611828405,1,1,0,1,3,1,1,6,1,2,1,0
6300.0,0.0,7,114000.0,5.0,0,36.0,0,0.0,8.748463629942055,18.095238066515495,1,1,0,1,1,0,1,6,5,3,2,0
5000.0,690.0,10,20000.0,2.0,0,45.0,0,0.137999999724,8.517393171418904,3.9999999920000002,0,1,0,0,3,2,0,0,1,23,3,0
2500.0,0.0,7,20000.0,5.0,0,25.0,0,0.0,7.824445930877619,7.999999967999999,1,1,0,1,3,1,1,6,1,2,1,0
8000.0,0.0,10,30000.0,3.0,0,29.0,0,0.0,8.987321812850125,3.7499999953125003,1,0,0,1,3,3,1,0,1,3,1,0
2219.5,360.0,4,10000.0,3.0,0,25.0,0,0.16219869266862494,7.705487674732157,4.505519240795137,0,1,2,1,3,1,1,0,1,77,1,0
9700.0,0.0,10,31000.0,4.0,1,37.0,0,0.0,9.179984251961283,3.195876285365076,1,0,0,0,3,0,1,6,1,1,2,0
1850.0,0.0,2,41000.0,5.0,0,25.0,0,0.0,7.523481312573497,22.162162042366692,1,1,0,0,3,51,2,6,2,2,1,0
1400.0,700.0,0,31000.0,4.0,1,25.0,0,0.49999999642857146,7.244941546337007,22.14285698469388,0,0,1,0,3,27,1,6,1,10,1,0
8000.0,990.0,10,31000.0,4.0,1,30.0,0,0.1237499998453125,8.987321812850125,3.87499999515625,0,0,0,1,3,51,2,0,1,9,1,0
6600.0,500.0,10,50000.0,5.0,0,31.0,0,0.07575757564279155,8.79497643168877,7.575757564279155,0,1,0,0,3,1,1,6,1,4,1,0
2970.0,550.0,7,30000.0,5.0,0,40.0,0,0.18518518456166602,7.9966538754626075,10.101010066999965,0,1,2,2,3,2,0,15,1,57,2,0
4000.0,0.0,10,70000.0,5.0,0,24.0,0,0.0,8.294299608857235,17.49999995625,1,1,0,2,0,2,0,6,1,6,0,0
3700.0,500.0,7,41000.0,2.0,0,25.0,0,0.13513513476990505,8.216358332386156,11.081081051132212,0,1,0,0,3,4,1,0,1,0,1,0
2600.0,0.0,7,30000.0,5.0,0,26.0,0,0.0,7.8636512654486515,11.53846149408284,1,1,2,1,3,1,1,6,1,184,1,0
3000.0,0.0,7,45000.0,5.0,0,36.0,0,0.0,8.006700845440367,14.99999995,1,1,0,0,0,2,0,15,2,6,2,0
2800.0,0.0,4,42000.0,5.0,0,29.0,0,0.0,7.937731775260109,14.99999994642857,1,1,0,0,3,28,0,0,5,1,1,0
3600.0,0.0,7,20000.0,1.0,0,29.0,0,0.0,8.188966863648876,5.555555540123456,1,1,0,2,3,1,1,6,1,1,1,0
2238.0,0.0,4,20000.0,3.0,0,33.0,0,0.0,7.713784616598755,8.93655045157931,1,1,0,2,3,1,1,6,4,6,1,0
2530.0,0.0,4,38000.0,5.0,0,27.0,0,0.0,7.836369760545124,15.01976278648315,1,1,0,1,3,1,1,6,2,4,1,0
1800.0,0.0,2,40000.0,5.0,0,41.0,0,0.0,7.496097345175956,22.22222209876543,1,1,0,1,2,0,1,6,2,0,2,0
10000.0,0.0,10,31000.0,4.0,1,39.0,0,0.0,9.210440366976517,3.0999999969000003,1,0,0,0,3,0,1,6,1,4,2,0
6800.0,0.0,10,31000.0,4.0,1,38.0,0,0.0,8.824824939175638,4.558823522707613,1,0,0,2,3,1,1,6,1,5,2,0
2067.9,0.0,4,32000.0,5.0,0,29.0,0,0.0,7.634772344049698,15.474636029427746,1,1,0,2,3,14,1,6,2,19,1,0
1200.0,0.0,0,31000.0,4.0,1,27.0,0,0.0,7.0909098220799835,25.83333311805556,1,0,0,1,3,1,1,6,2,0,1,0
2050.0,750.0,0,31000.0,4.0,1,25.0,0,0.3658536567519333,7.62608275807238,15.121951145746579,0,0,1,0,3,9,0,0,1,46,1,0
2050.0,350.0,4,10000.0,3.0,0,25.0,0,0.17073170648423555,7.62608275807238,4.878048756692444,0,1,1,0,3,9,0,0,1,46,1,0
1200.0,0.0,0,31000.0,4.0,1,27.0,0,0.0,7.0909098220799835,25.83333311805556,1,0,0,1,3,1,1,6,4,1,1,0
1870.0,0.0,2,43000.0,5.0,0,27.0,0,0.0,7.534228326274089,22.994652283451057,1,1,2,2,0,5,1,15,2,37,1,0
1300.0,0.0,0,31000.0,4.0,1,24.0,0,0.0,7.170888478512505,23.846153662721896,1,0,0,0,3,3,1,6,2,7,0,0
2200.0,0.0,4,32000.0,5.0,0,32.0,0,0.0,7.696667081526462,14.545454479338842,1,1,0,0,3,2,0,6,2,1,1,0
1150.0,0.0,0,31000.0,4.0,1,22.0,0,0.0,7.048386408721883,26.9565215047259,1,0,1,0,3,45,1,6,1,90,0,0
1800.0,0.0,2,40000.0,5.0,0,40.0,0,0.0,7.496097345175956,22.22222209876543,1,1,0,1,3,19,0,6,2,0,2,0
4900.0,0.0,10,50000.0,5.0,0,52.0,0,0.0,8.497194544909547,10.204081611828405,1,0,2,0,3,15,0,6,1,131,3,0
4000.0,0.0,7,50000.0,5.0,0,21.0,0,0.0,8.294299608857235,12.49999996875,1,1,2,0,3,51,2,6,1,14,0,0
3050.0,0.0,7,80000.0,5.0,0,20.0,0,0.0,8.02322468471667,26.22950811072292,1,1,0,0,3,1,1,6,1,1,0,0
13200.0,0.0,7,120000.0,3.0,0,42.0,0,0.0,9.488047863280759,9.090909084022039,1,1,0,1,1,0,1,6,2,2,2,0
1150.0,0.0,0,31000.0,4.0,1,20.0,0,0.0,7.048386408721883,26.9565215047259,1,0,0,2,3,20,1,0,4,3,0,0
1000.0,0.0,0,31000.0,4.0,1,25.0,0,0.0,6.90875477931522,30.999999690000003,1,0,0,0,3,8,0,6,5,2,1,0
5000.0,3750.0,0,31000.0,4.0,1,28.0,0,0.7499999985,8.517393171418904,6.1999999876,0,0,0,1,3,1,1,6,1,1,1,0
1500.0,0.0,2,35000.0,5.0,0,24.0,0,0.0,7.313886831633462,23.333333177777778,1,1,0,2,2,0,1,6,2,1,0,0
1750.0,0.0,0,31000.0,4.0,1,27.0,0,0.0,7.467942332285852,17.714285613061225,1,0,0,1,3,5,1,6,2,0,1,0
1080.0,237.5,0,31000.0,4.0,1,26.0,0,0.21990740537122774,6.985641817639208,28.703703437928674,0,0,2,1,3,2,0,6,4,141,1,0
1750.0,0.0,0,31000.0,4.0,1,27.0,0,0.0,7.467942332285852,17.714285613061225,1,0,0,1,3,5,1,6,2,0,1,0
4200.0,0.0,10,69000.0,5.0,0,35.0,0,0.0,8.343077871169383,16.428571389455783,1,1,0,2,3,6,0,6,2,5,2,0
2000.0,0.0,4,31000.0,5.0,0,27.0,0,0.0,7.601402334583733,15.4999999225,1,1,0,2,3,5,1,6,2,2,1,0
1200.0,0.0,0,31000.0,4.0,1,21.0,0,0.0,7.0909098220799835,25.83333311805556,1,0,1,0,3,1,1,0,2,18,0,0
2650.0,1500.0,0,31000.0,4.0,1,28.0,0,0.5660377337130651,7.8826922062890254,11.698113163403345,0,0,0,1,3,2,0,6,1,4,1,0
1500.0,0.0,2,33000.0,5.0,0,30.0,0,0.0,7.313886831633462,21.999999853333335,1,1,2,0,3,2,0,6,2,17,1,0
8000.0,4250.0,0,31000.0,4.0,1,34.0,0,0.5312499993359375,8.987321812850125,3.87499999515625,0,0,0,2,0,3,1,6,1,1,1,0
10000.0,4250.0,0,31000.0,4.0,1,34.0,0,0.424999999575,9.210440366976517,3.0999999969000003,0,0,0,2,0,3,1,6,1,1,1,0
7000.0,0.0,10,31000.0,4.0,1,34.0,0,0.0,8.853808274977197,4.428571422244898,1,0,0,2,0,3,1,6,1,1,1,0
4700.0,0.0,10,100000.0,4.0,0,32.0,0,0.0,8.45553053102413,21.276595699411498,1,1,0,0,3,3,1,6,1,4,1,0
2000.0,0.0,4,20000.0,5.0,0,27.0,0,0.0,7.601402334583733,9.999999950000001,1,1,0,0,3,51,2,6,4,6,1,0
1760.0,185.8,2,15000.0,3.0,0,28.0,0,0.10556818121836262,7.473637108496206,8.522727224302686,0,1,0,1,3,0,1,15,1,0,1,0
6600.0,0.0,10,100000.0,5.0,0,43.0,0,0.0,8.79497643168877,15.15151512855831,1,1,0,0,3,2,0,6,1,2,2,0
5700.0,0.0,10,30000.0,2.0,0,27.0,0,0.0,8.648396877031582,5.263157885503232,1,1,0,1,3,1,1,6,1,4,1,0
1150.0,0.0,0,31000.0,4.0,1,22.0,0,0.0,7.048386408721883,26.9565215047259,1,0,0,1,3,1,1,6,1,1,0,0
2600.0,0.0,4,37000.0,4.0,0,25.0,0,0.0,7.8636512654486515,14.230769176035501,1,1,0,1,3,3,1,15,2,2,1,0
7000.0,0.0,10,121000.0,5.0,0,28.0,0,0.0,8.853808274977197,17.28571426102041,1,1,0,1,3,4,1,6,2,1,1,1
1850.0,0.0,2,41000.0,5.0,0,25.0,0,0.0,7.523481312573497,22.162162042366692,1,1,1,0,3,3,1,6,2,10,1,0
1400.0,400.0,0,31000.0,4.0,1,25.0,0,0.2857142836734694,7.244941546337007,22.14285698469388,0,0,2,0,3,2,0,6,1,96,1,0
4700.0,0.0,10,83000.0,5.0,0,36.0,0,0.0,8.45553053102413,17.659574430511544,1,1,1,0,3,1,1,6,2,22,2,1
6000.0,1500.0,10,20000.0,2.0,0,37.0,0,0.24999999958333335,8.699681400989514,3.333333327777778,0,1,0,1,1,5,1,15,1,3,2,0
1800.0,270.7,2,30000.0,5.0,0,29.0,0,0.15038888805339506,7.496097345175956,16.666666574074075,0,1,2,0,3,2,0,6,1,216,1,0
3000.0,0.0,4,45000.0,5.0,0,26.0,0,0.0,8.006700845440367,14.99999995,1,1,0,0,3,1,1,6,2,1,1,0
2250.0,900.0,0,31000.0,4.0,1,26.0,0,0.3999999982222222,7.719129840906732,13.77777771654321,0,0,0,1,3,3,1,6,1,3,1,0
3250.0,0.0,4,50000.0,5.0,0,29.0,0,0.0,8.086717920303906,15.384615337278106,1,1,0,0,3,2,0,15,2,7,1,0
1800.0,270.7,2,30000.0,5.0,0,29.0,0,0.15038888805339506,7.496097345175956,16.666666574074075,0,1,2,0,3,0,1,6,4,216,1,0
1500.0,0.0,2,10000.0,2.0,0,20.0,0,0.0,7.313886831633462,6.666666622222222,1,1,0,1,2,0,1,6,4,1,0,0
2400.0,0.0,4,35000.0,5.0,0,28.0,0,0.0,7.783640596221253,14.583333272569444,1,1,0,0,3,2,0,6,2,5,1,0
2900.0,0.0,4,43000.0,5.0,0,35.0,0,0.0,7.972810784121404,14.827586155766943,1,1,0,0,3,4,1,6,5,3,2,0
4860.0,0.0,7,80000.0,5.0,0,30.0,0,0.0,8.488999457045455,16.460905315924062,1,1,1,0,3,26,0,15,2,8,1,0
3500.0,470.0,0,31000.0,4.0,1,28.0,0,0.1342857139020408,8.160803920954665,8.857142831836734,0,0,0,1,3,0,1,6,1,4,1,0
3600.0,0.0,7,40000.0,4.0,0,32.0,0,0.0,8.188966863648876,11.111111080246912,1,1,2,0,3,0,1,0,1,163,1,0
3500.0,400.0,10,5000.0,3.0,0,28.0,0,0.11428571395918367,8.160803920954665,1.4285714244897958,0,1,0,1,3,0,1,6,1,4,1,0
3650.0,0.0,4,64000.0,5.0,0,34.0,0,0.0,8.202756381655638,17.534246527303434,1,1,0,2,0,4,1,6,2,4,1,0
8000.0,1500.0,10,31000.0,4.0,1,42.0,0,0.187499999765625,8.987321812850125,3.87499999515625,0,0,1,1,3,3,1,6,1,20,2,0
2900.0,0.0,4,43000.0,5.0,0,35.0,0,0.0,7.972810784121404,14.827586155766943,1,1,0,0,3,4,1,6,5,3,2,0
1700.0,0.0,0,31000.0,4.0,1,21.0,0,0.0,7.438971592395862,18.235294010380624,1,0,0,1,3,2,0,6,2,2,0,0
2100.0,140.4,4,20000.0,4.0,0,26.0,0,0.0668571425387755,7.650168700845001,9.52380947845805,0,0,0,0,3,0,1,25,1,5,1,0
1500.0,0.0,2,33000.0,5.0,0,25.0,0,0.0,7.313886831633462,21.999999853333335,1,0,2,0,3,0,1,6,2,25,1,0
3500.0,400.0,10,5000.0,3.0,0,28.0,0,0.11428571395918367,8.160803920954665,1.4285714244897958,0,1,0,1,3,0,1,6,1,4,1,0
1750.0,0.0,0,31000.0,4.0,1,27.0,0,0.0,7.467942332285852,17.714285613061225,1,0,0,0,3,4,1,6,2,4,1,0
2900.0,0.0,4,43000.0,5.0,0,28.0,0,0.0,7.972810784121404,14.827586155766943,1,1,0,0,3,3,1,0,5,0,1,0
8000.0,2200.0,7,100000.0,5.0,0,52.0,0,0.27499999965625,8.987321812850125,12.499999984375,0,0,2,0,3,2,0,6,1,312,3,0
2000.0,0.0,4,29000.0,5.0,0,27.0,0,0.0,7.601402334583733,14.499999927500001,1,1,0,1,3,4,1,6,2,4,1,0
10000.0,4250.0,0,31000.0,4.0,1,35.0,0,0.424999999575,9.210440366976517,3.0999999969000003,0,0,0,2,0,1,1,6,4,1,2,0
2500.0,488.7,7,10000.0,1.0,0,32.0,0,0.19547999921808,7.824445930877619,3.9999999839999996,0,1,2,2,3,3,1,18,1,214,1,0
1050.0,0.0,0,31000.0,4.0,1,26.0,0,0.0,6.957497370876951,29.52380924263039,1,0,0,0,3,7,0,6,2,6,1,0
1510.0,0.0,0,31000.0,4.0,1,32.0,0,0.0,7.32052696227274,20.529801188544365,1,0,0,2,3,20,1,6,1,0,1,0
4680.0,0.0,10,120000.0,5.0,0,26.0,0,0.0,8.45126704130007,25.641025586237127,1,1,0,1,3,10,1,6,1,2,1,0
4000.0,0.0,10,20000.0,2.0,0,27.0,0,0.0,8.294299608857235,4.9999999875,1,1,0,2,0,1,1,15,1,1,1,0
3200.0,0.0,7,31000.0,4.0,1,26.0,0,0.0,8.071218539969863,9.687499969726561,1,0,0,1,3,0,1,6,1,1,1,0
2700.0,0.0,4,36000.0,4.0,0,26.0,0,0.0,7.901377353792616,13.333333283950617,1,0,0,1,1,2,0,6,2,0,1,0
1400.0,0.0,0,31000.0,4.0,1,24.0,0,0.0,7.244941546337007,22.14285698469388,1,0,2,0,3,19,0,25,2,25,0,0
2350.0,1260.0,0,31000.0,4.0,1,32.0,0,0.5361702104843821,7.762596048540069,13.19148930556813,0,0,1,0,3,1,1,6,1,15,1,0
2300.0,500.0,4,20000.0,5.0,0,27.0,0,0.21739130340264648,7.741099090035366,8.69565213610586,0,1,0,1,1,1,1,6,4,1,1,0
5000.0,0.0,7,82000.0,5.0,0,29.0,0,0.0,8.517393171418904,16.3999999672,1,1,0,0,3,1,1,6,2,3,1,0
3000.0,0.0,7,10000.0,2.0,0,28.0,0,0.0,8.006700845440367,3.333333322222222,1,1,0,1,3,0,1,6,4,1,1,0
2900.0,0.0,4,47000.0,5.0,0,25.0,0,0.0,7.972810784121404,16.206896495838286,1,1,0,1,1,0,1,6,2,0,1,0
2100.0,0.0,4,33000.0,5.0,0,26.0,0,0.0,7.650168700845001,15.714285639455781,1,1,0,1,3,0,1,6,2,1,1,0
5700.0,1350.0,10,31000.0,4.0,1,27.0,0,0.23684210484764545,8.648396877031582,5.438596481686673,0,0,0,0,3,4,1,0,1,1,1,0
3000.0,1200.0,7,20000.0,4.0,0,22.0,0,0.39999999866666663,8.006700845440367,6.666666644444444,0,1,0,1,2,0,1,6,1,0,0,0
1501.0,0.0,2,35000.0,5.0,0,26.0,0,0.0,7.31455283232408,23.31778798589082,1,1,0,1,3,0,1,6,5,5,1,0
6000.0,0.0,10,108000.0,5.0,0,31.0,0,0.0,8.699681400989514,17.99999997,1,1,0,1,3,0,1,6,5,1,1,0
1736.7,0.0,0,31000.0,4.0,1,24.0,0,0.0,7.460317678728209,17.84994519577391,1,0,0,0,0,4,1,0,1,1,0,0
1150.0,0.0,0,31000.0,4.0,1,32.0,0,0.0,7.048386408721883,26.9565215047259,1,0,1,1,3,1,1,6,2,12,1,0
19500.0,4250.0,10,20000.0,3.0,0,29.0,0,0.21794871783694938,9.87822102528824,1.0256410251150558,0,1,0,0,3,0,1,6,1,0,1,0
2000.0,223.2,4,19000.0,2.0,0,44.0,0,0.111599999442,7.601402334583733,9.4999999525,0,1,2,2,0,2,0,6,1,95,2,0
450.0,0.0,0,31000.0,4.0,1,20.0,0,0.0,6.111467339502679,68.88888735802473,1,0,0,0,3,6,0,6,2,7,0,0
3000.0,0.0,0,31000.0,4.0,1,25.0,0,0.0,8.006700845440367,10.333333298888888,1,0,0,1,1,0,1,6,1,5,1,1
3100.0,1000.0,7,44000.0,5.0,0,27.0,0,0.3225806441207076,8.03947991910045,14.193548341311134,0,1,0,0,3,3,1,0,1,4,1,0
3030.0,900.0,7,40000.0,4.0,0,30.0,0,0.29702970199000095,8.016647877057803,13.201320088444488,0,0,2,0,3,0,1,6,4,30,1,0
3000.0,0.0,10,79000.0,5.0,0,21.0,0,0.0,8.006700845440367,26.333333245555554,1,1,0,2,3,1,1,6,1,2,0,0
3000.0,0.0,4,45000.0,5.0,0,33.0,0,0.0,8.006700845440367,14.99999995,1,1,1,0,3,2,0,6,2,20,1,0
2000.0,431.2,4,20000.0,5.0,0,37.0,0,0.215599998922,7.601402334583733,9.999999950000001,0,1,0,0,3,3,1,6,1,1,2,0
2500.0,0.0,4,36000.0,5.0,0,28.0,0,0.0,7.824445930877619,14.3999999424,1,1,0,1,3,3,1,6,2,0,1,0
2650.0,0.0,7,30000.0,5.0,0,32.0,0,0.0,7.8826922062890254,11.320754674261302,1,1,0,0,3,25,1,6,1,1,1,0
2500.0,0.0,4,36000.0,5.0,0,28.0,0,0.0,7.824445930877619,14.3999999424,1,1,0,1,3,3,1,6,2,0,1,0
4435.8,0.0,10,60000.0,4.0,0,24.0,0,0.0,8.397688674861513,13.526308639870354,1,1,0,0,3,0,1,6,1,3,0,0
3000.0,0.0,7,31000.0,4.0,1,23.0,0,0.0,8.006700845440367,10.333333298888888,1,0,1,0,3,0,1,6,4,71,0,0
1600.0,0.0,0,31000.0,4.0,1,28.0,0,0.0,7.3783837129967145,19.37499987890625,1,0,0,1,3,1,1,6,2,1,1,0
1500.0,0.0,2,13000.0,5.0,0,24.0,0,0.0,7.313886831633462,8.666666608888889,1,1,0,1,3,0,1,6,1,4,0,0
900.0,0.0,0,31000.0,4.0,1,25.0,0,0.0,6.803505257608338,34.4444440617284,1,0,0,2,3,2,0,6,2,0,1,0
